brand_id,legal_name,brand_name,entity_type,website,description,founder,years
61af42aa-4a0c-4951-bcf0-af3ce8bc6505,Laney Amplification,Laney,Manufacturer,https://www.laney.co.uk/,,,
98742f25-4bb4-4631-bf19-eb2a7e340336,Lawson Inc.,Lawson,Manufacturer,https://www.lawsonmicrophones.com/,,,
b8265f5b-077f-49ed-8bb7-ba66b72fa4f4,Lerxst Amps,Lerxst,Manufacturer,https://lerxstamps.com/,,,
cb6e902a-1e2c-11f1-a0d3-0072ee78ad39,Leslie,Leslie,Manufacturer,,,,
1b5af696-8074-4ba1-b5cf-3702b6242288,"Harman International Industries, Incorporated",Lexicon,Manufacturer,https://www.lexicon.com/,,,
c638244b-6f70-4823-903a-63a81b66c477,Lightfoot Labs,Lightfoot Labs,Manufacturer,,,,
96dd67a5-afbf-4a9b-ba39-a7c9d7bb4485,Little Labs,Little Labs,Manufacturer,https://www.littlelabs.com/,,,
59582156-8bfb-45f0-a0d4-50054f2a3cfa,Little Smokey Amplifiers,Little Smokey Amplifiers,Manufacturer,,,,
93471063-c032-4422-8a72-46714ef1d3a3,Ludwig Drums,Ludwig,Manufacturer,https://www.ludwig-drums.com/,,,
d82803fa-39cf-450a-b709-e20dff5655ad,"Lurssen Mastering, Inc.",Lurssen Mastering,Studio,https://lurssenmastering.com/,,,
9a19f2a0-7886-431f-9f98-5b39105471f2,M-Tech Audio,M-Tech Audio,Manufacturer,https://www.mtechaudio.it/,,,
965b5910-1041-4f3e-8ebe-9d76fd619b57,MCI,MCI,Manufacturer,,,,
cb6f7116-1e2c-11f1-a0d3-0072ee78ad39,MXL Microphones,MXL,Manufacturer,https://mxlmics.com/,,,
cb6f8cfa-1e2c-11f1-a0d3-0072ee78ad39,"Dunlop Manufacturing, Inc.",MXR,Manufacturer,https://www.jimdunlop.com/,,,
cb6fa46a-1e2c-11f1-a0d3-0072ee78ad39,Mäag Audio,Maag Audio,Manufacturer,https://maag.audio/,,,
cb6fd052-1e2c-11f1-a0d3-0072ee78ad39,Maestro,Maestro,Manufacturer,,,,
cb6ff3b6-1e2c-11f1-a0d3-0072ee78ad39,Magantone USA,Magnatone,Manufacturer,https://www.magnatoneusa.com/,,,
cb700c66-1e2c-11f1-a0d3-0072ee78ad39,Manea Effects,Manea,Manufacturer,,,,
cb703d62-1e2c-11f1-a0d3-0072ee78ad39,"Manley Laboratories, LLC",Manley,Manufacturer,https://www.manley.com/,,,
cb705432-1e2c-11f1-a0d3-0072ee78ad39,"KHS Co., Ltd",Mapex,Manufacturer,https://www.mapexdrums.com/,,,
cb706bc0-1e2c-11f1-a0d3-0072ee78ad39,Markbass,Markbass,Manufacturer,https://markbass.it/,,,
cb708484-1e2c-11f1-a0d3-0072ee78ad39,Marshall Group AB,Marshall,Manufacturer,https://www.marshall.com/,,,
cb709b5e-1e2c-11f1-a0d3-0072ee78ad39,Matchless Amplifiers,Matchless,Manufacturer,https://matchlessamplifiers.com/,,,
cb70b198-1e2c-11f1-a0d3-0072ee78ad39,"Godlyke, Inc",Maxon,Manufacturer,https://maxonfx.com/,,,
2195f10a-1e5a-11f1-a0d3-0072ee78ad39,Mellotron,Mellotron,Manufacturer,https://www.mellotron.com/,,,
258aa3fa-1e5a-11f1-a0d3-0072ee78ad39,Melodium,Melodium,Manufacturer,https://www.melodium.fr/,,,
e4fd20a0-1e3c-11f1-a0d3-0072ee78ad39,Gibson,Mesa/Boogie,Manufacturer,https://www.gibson.com/pages/mesa-boogie,,,
e4fd4558-1e3c-11f1-a0d3-0072ee78ad39,Metasonix,Metasonix,Manufacturer,https://www.metasonix.com/,,,
e4fd62e0-1e3c-11f1-a0d3-0072ee78ad39,Mezzabarba LTD,Mezzabarba,Manufacturer,https://www.mezzabarba.com/,,,
e4fd7a1e-1e3c-11f1-a0d3-0072ee78ad39,Microtech Gefell GmbH,MicroTech Gefell,Manufacturer,https://www.microtechgefell.de/,,,
e4fd908a-1e3c-11f1-a0d3-0072ee78ad39,Milkman Sound,Milkman,Manufacturer,https://milkmansound.com/,,,
e4fda7e6-1e3c-11f1-a0d3-0072ee78ad39,"Millennia Media, SPC",Millenia,Manufacturer,https://www.mil-media.com/,,,
e4fdbc18-1e3c-11f1-a0d3-0072ee78ad39,MIX Recording Studio,Mix LA Studios,Studio,https://mixrecordingstudio.com/,,,
e4fdd4f0-1e3c-11f1-a0d3-0072ee78ad39,Mojotone,Mojotone,Manufacturer,https://mojotone.com/,,,
e4fdefda-1e3c-11f1-a0d3-0072ee78ad39,"Shenzhen Mooer Audio Co., Ltd.",Mooer,Manufacturer,https://www.mooeraudio.com/,,,
e4fe0c9a-1e3c-11f1-a0d3-0072ee78ad39,"inMusic, Inc.",Moog,Manufacturer,https://www.moogmusic.com/,,,
e4fe2180-1e3c-11f1-a0d3-0072ee78ad39,Morgan Amplification,Morgan,Manufacturer,https://www.morganamps.com/,,,
e4fe38d2-1e3c-11f1-a0d3-0072ee78ad39,Morley,Morley,Manufacturer,https://www.morleyproducts.com/,,,
e4fe502e-1e3c-11f1-a0d3-0072ee78ad39,Mosrite,Mosrite,Manufacturer,,,,
e4fe66fe-1e3c-11f1-a0d3-0072ee78ad39,Muse,Muse,Manufacturer,,,,
e4fe7d60-1e3c-11f1-a0d3-0072ee78ad39,Musitronics Mu-Tron,Musitronics,Manufacturer,https://mu-tron.com/,,,
e4fe93a4-1e3c-11f1-a0d3-0072ee78ad39,Georg Neumann GmbH,Neumann,Manufacturer,https://www.neumann.com/,,,
e4fea8e4-1e3c-11f1-a0d3-0072ee78ad39,"Rupert Neve Designs, LLC",Neve,Manufacturer,https://rupertneve.com/,,,
e4febea6-1e3c-11f1-a0d3-0072ee78ad39,"Synclavier Music, LLC.",New England Digital,Manufacturer,https://www.synclavier.com/,,,
e4fed29c-1e3c-11f1-a0d3-0072ee78ad39,Officina Noahguitars,Noah,Manufacturer,https://www.noahguitars.com/,,,
e4fee610-1e3c-11f1-a0d3-0072ee78ad39,Nobels,Nobels,Manufacturer,https://nobels.de/,,,
e4ff150e-1e3c-11f1-a0d3-0072ee78ad39,Noble Amplifier Company,Noble,Manufacturer,https://nobleamps.com/,,,
e4ff5492-1e3c-11f1-a0d3-0072ee78ad39,Oxford Synthesiser Company,OSC,Manufacturer,,,,
e4ff691e-1e3c-11f1-a0d3-0072ee78ad39,OtO Machines SARL.,OtO,Manufacturer,https://www.otomachines.com/,,,
e4ff88f4-1e3c-11f1-a0d3-0072ee78ad39,Oberheim,Oberheim,Manufacturer,https://oberheim.com/,,,
e4ffa0e6-1e3c-11f1-a0d3-0072ee78ad39,Ocean Way Audio,Ocean Way Studios,Studio,https://oceanwayaudio.com/ocean-way-recording-the-legacy/#the-studios,,,
e4ffb432-1e3c-11f1-a0d3-0072ee78ad39,Octave,Octave,Manufacturer,,,,
e4ffcd8c-1e3c-11f1-a0d3-0072ee78ad39,Riotone Ltd.,Oktava,Manufacturer,https://oktava-audio.com/,,,
e4ffe560-1e3c-11f1-a0d3-0072ee78ad39,OMEC Holdings Ltd,Orange,Manufacturer,https://orangeamps.com/,,,
e4fffca8-1e3c-11f1-a0d3-0072ee78ad39,Oxford,Oxford,Manufacturer,,,,
e500103a-1e3c-11f1-a0d3-0072ee78ad39,PAiA,PAiA,Manufacturer,,,,
e50026c4-1e3c-11f1-a0d3-0072ee78ad39,Palm Products GmbH,PPG,Manufacturer,,,,
e5003bbe-1e3c-11f1-a0d3-0072ee78ad39,PRS Guitars,PRS,Manufacturer,https://prsguitars.com/,,,
e50051a8-1e3c-11f1-a0d3-0072ee78ad39,Paiste,Paiste,Manufacturer,https://www.paiste.com/,,,
e5006a1c-1e3c-11f1-a0d3-0072ee78ad39,Britampco,Park,Manufacturer,https://britampco.co.uk/park/,,,
e5009546-1e3c-11f1-a0d3-0072ee78ad39,Pearce Electronics,Pearce,Manufacturer,,,,
e500a946-1e3c-11f1-a0d3-0072ee78ad39,Pearl Corporation,Pearl,Manufacturer,https://pearldrum.com/,,,
e500bfa8-1e3c-11f1-a0d3-0072ee78ad39,Peavey Electronics Corporation,Peavey,Manufacturer,https://peavey.com/,,,
e500d57e-1e3c-11f1-a0d3-0072ee78ad39,Pete's Place Audio,Pete's Place Audio,Manufacturer,http://petesplaceaudio.com/,,,
e50105a8-1e3c-11f1-a0d3-0072ee78ad39,ProAnalog Devices,ProAnalog Devices,Manufacturer,,,,
e50119ee-1e3c-11f1-a0d3-0072ee78ad39,ACT Entertainment,ProCo,Manufacturer,https://actentertainment.com/proco-sound-detail/,,,
e5012e02-1e3c-11f1-a0d3-0072ee78ad39,Pulse Techniques,Pultec,Manufacturer,https://pulsetechniques.com/,,,
e5014a2c-1e3c-11f1-a0d3-0072ee78ad39,Pye Audio,Pye,Manufacturer,https://pyeaudio.com/,,,
e50164d0-1e3c-11f1-a0d3-0072ee78ad39,"Talisman Brands, Inc.",RCA,Manufacturer,https://www.rca.com/,,,
e5017a1a-1e3c-11f1-a0d3-0072ee78ad39,Real McCoy Custom,RMC,Manufacturer,https://www.realmccoycustom.com/,,,
e5019004-1e3c-11f1-a0d3-0072ee78ad39,JAM USA LLC,Randall,Manufacturer,https://www.randallamplifiers.com/,,,
e501a7e2-1e3c-11f1-a0d3-0072ee78ad39,Realistic,Realistic,Manufacturer,,,,
e501c06a-1e3c-11f1-a0d3-0072ee78ad39,RTJ Promotion SRL,RedSeven,Manufacturer,https://redseven-amplification.com/,,,
e501d97e-1e3c-11f1-a0d3-0072ee78ad39,Requisite Audio,Requisite,Manufacturer,https://raalrequisite.com/,,,
e501f29c-1e3c-11f1-a0d3-0072ee78ad39,Revv Amplification,Revv,Manufacturer,https://revvamplification.com/,,,
e502066a-1e3c-11f1-a0d3-0072ee78ad39,Rickenbacker,Rickenbacker,Manufacturer,https://www.rickenbacker.com/,,,
e502210e-1e3c-11f1-a0d3-0072ee78ad39,GHS Strings,Rocktron,Manufacturer,https://www.rocktronusa.com/,,,
e5023e8c-1e3c-11f1-a0d3-0072ee78ad39,Rode,Rode,Manufacturer,https://rode.com/,,,
e50253c2-1e3c-11f1-a0d3-0072ee78ad39,Roger Mayer Electronic Design Associates,Roger Mayer,Manufacturer,https://www.roger-mayer.co.uk/,,,
e502698e-1e3c-11f1-a0d3-0072ee78ad39,Roland Corporation,Roland,Manufacturer,,,,
e5029742-1e3c-11f1-a0d3-0072ee78ad39,Royer Labs,Royer,Manufacturer,https://royerlabs.com/,,,
e502b6fa-1e3c-11f1-a0d3-0072ee78ad39,SPL electronics GmbH,SPL,Manufacturer,https://spl.audio/,,,
e502d05e-1e3c-11f1-a0d3-0072ee78ad39,Solid State Logic,SSL,Manufacturer,https://solidstatelogic.com/,,,
e502ed6e-1e3c-11f1-a0d3-0072ee78ad39,SWR Sound Corporation,SWR,Manufacturer,,,,
e5030eb6-1e3c-11f1-a0d3-0072ee78ad39,Sabian Ltd.,Sabian,Manufacturer,https://sabian.com/,,,
e5034be2-1e3c-11f1-a0d3-0072ee78ad39,Warwick GmbH and Co. Music Equipment KG,Sadowsky,Manufacturer,https://www.sadowskybass.com/,,,
e50365e6-1e3c-11f1-a0d3-0072ee78ad39,A. Schoenhut Company,Schoenhut,Manufacturer,,,,
e5038062-1e3c-11f1-a0d3-0072ee78ad39,"Scholz Research & Development, Inc.",Scholz R&D,Manufacturer,https://www.rockman.fr/,,,
e5039ac0-1e3c-11f1-a0d3-0072ee78ad39,"Schulmerich Bells, LLC",Schulmerich Bells,Manufacturer,https://schulmerichbells.com/,,,
e503b7e4-1e3c-11f1-a0d3-0072ee78ad39,Sennheiser electronic SE & Co. KG,Sennheiser,Manufacturer,https://www.sennheiser.com/,,,
e503d58a-1e3c-11f1-a0d3-0072ee78ad39,Sequential LLC,Sequential Circuits,Manufacturer,https://sequential.com/,,,
e503f006-1e3c-11f1-a0d3-0072ee78ad39,Seymour Duncan,Seymour Duncan,Manufacturer,https://www.seymourduncan.com/,,,
e5040e7e-1e3c-11f1-a0d3-0072ee78ad39,Shadow Hills Industries,Shadow Hills,Manufacturer,,,,
e5042a08-1e3c-11f1-a0d3-0072ee78ad39,Sherman Productions,Sherman,Manufacturer,https://www.sherman.be/,,,
e5044330-1e3c-11f1-a0d3-0072ee78ad39,Shin-ei,Shin-ei,Manufacturer,https://shin-ei.com/,,,
e5045f82-1e3c-11f1-a0d3-0072ee78ad39,Shure Inc.,Shure,Manufacturer,https://www.shure.com/,,,
e5047a6c-1e3c-11f1-a0d3-0072ee78ad39,Siemens AG,Siemens,Manufacturer,https://www.siemens.com/,,,
e50495ba-1e3c-11f1-a0d3-0072ee78ad39,Silvertone Guitars,Silvertone,Manufacturer,https://silvertoneguitars.com/,,,
e504b0e0-1e3c-11f1-a0d3-0072ee78ad39,Simone Brothers,Simone Brothers,Manufacturer,,,,
e504e5e2-1e3c-11f1-a0d3-0072ee78ad39,Soldano Custom Amplification,Soldano,Manufacturer,https://www.soldano.com/,,,
e50508d8-1e3c-11f1-a0d3-0072ee78ad39,Sonor GmbH,Sonor,Manufacturer,https://www.sonor.com/,,,
e505257a-1e3c-11f1-a0d3-0072ee78ad39,Sontec,Sontec,Manufacturer,,,,
e5053c2c-1e3c-11f1-a0d3-0072ee78ad39,Sony Electronics Inc.,Sony,Manufacturer,https://pro.sony/,,,
e5055702-1e3c-11f1-a0d3-0072ee78ad39,GroupEleven LLC,Sound City,Studio,https://soundcityamp.com/,,,
e50571e2-1e3c-11f1-a0d3-0072ee78ad39,Sound City,Sound City Studios,Studio,https://soundcity.la/,,,
e5058c36-1e3c-11f1-a0d3-0072ee78ad39,Soundelux,Soundelux,Manufacturer,,,,
e505a950-1e3c-11f1-a0d3-0072ee78ad39,Soyuz Microphones LLC,Soyuz,Manufacturer,https://soyuzmicrophones.com/,,,
e505c2a0-1e3c-11f1-a0d3-0072ee78ad39,Steinway & Sons,Steinway,Manufacturer,https://www.steinway.com/,,,
e505f3f6-1e3c-11f1-a0d3-0072ee78ad39,Stocktronics,Stocktronics,Manufacturer,,,,
e5060e40-1e3c-11f1-a0d3-0072ee78ad39,Damage Control Engineering,Strymon,Manufacturer,https://www.strymon.ne,,,
e5062588-1e3c-11f1-a0d3-0072ee78ad39,Evertz,Studer,Manufacturer,https://evertz.com/products/audio-consoles-processing/,,,
e5063be0-1e3c-11f1-a0d3-0072ee78ad39,"Studio Technologies, Inc.",Studio Technologies,Manufacturer,https://studio-tech.com/,,,
e5065b0c-1e3c-11f1-a0d3-0072ee78ad39,"Subdecay Studios, Inc",Subdecay,Manufacturer,https://subdecay.com/,,,
e5067290-1e3c-11f1-a0d3-0072ee78ad39,"JS Technologies, Inc.",Suhr,Manufacturer,https://www.suhr.com/,,,
e5068a8c-1e3c-11f1-a0d3-0072ee78ad39,Summit Audio,Summit Audio,Manufacturer,https://www.summitaudio.com/,,,
e506a364-1e3c-11f1-a0d3-0072ee78ad39,Sunn Musical Equipment Corp.,Sunn,Manufacturer,https://sunnamps.com/,,,
e506bd0e-1e3c-11f1-a0d3-0072ee78ad39,Sunset Sound,Sunset Sound Studios,Studio,https://www.sunsetsound.com/,,,
e506d6ae-1e3c-11f1-a0d3-0072ee78ad39,Bond Audio,Supro,Manufacturer,https://www.suprousa.com/,,,
e506ef9a-1e3c-11f1-a0d3-0072ee78ad39,T-Rex Effects,T-Rex,Manufacturer,https://www.t-rex-effects.com/,,,
e5070b88-1e3c-11f1-a0d3-0072ee78ad39,TEAC Corporation,TASCAM,Manufacturer,https://tascam.com/,,,
e50723a2-1e3c-11f1-a0d3-0072ee78ad39,Empower Tribe HQ FZE,TC Electronic,Manufacturer,https://www.tcelectronic.com/,,,
e5073c48-1e3c-11f1-a0d3-0072ee78ad39,TEAC Corporation,TEAC,Manufacturer,https://teacusa.com/,,,
f771021a-1e3c-11f1-a0d3-0072ee78ad39,Andy Marshall Designs,THD,Manufacturer,http://www.thdelectronics.com/,,,
f7711fca-1e3c-11f1-a0d3-0072ee78ad39,Tama Drums,Tama,Manufacturer,https://www.tama.com/,,,
f77136e0-1e3c-11f1-a0d3-0072ee78ad39,Empower Tribe HQ FZE,Tannoy,Manufacturer,https://www.tannoy.com/,,,
f7714bf8-1e3c-11f1-a0d3-0072ee78ad39,"Tech 21 USA, Inc",Tech 21,Manufacturer,https://www.tech21nyc.com/,,,
f771664c-1e3c-11f1-a0d3-0072ee78ad39,Vista Musical Instruments LLC,Teisco,Manufacturer,https://teisco.com/,,,
f7717dd0-1e3c-11f1-a0d3-0072ee78ad39,Tel-ray,Tel-ray,Manufacturer,,,,
f7719248-1e3c-11f1-a0d3-0072ee78ad39,Telefunken Elektroakustik,Telefunken,Manufacturer,https://www.telefunken-elektroakustik.com/,,,
f771aa6c-1e3c-11f1-a0d3-0072ee78ad39,"Universal Audio, Inc.",Teletronix,Manufacturer,https://www.uaudio.com/,,,
f771c04c-1e3c-11f1-a0d3-0072ee78ad39,Thermionic Culture Limited,Thermionic,Manufacturer,https://www.thermionicculture.com/,,,
f771d776-1e3c-11f1-a0d3-0072ee78ad39,Tom Scholz,Tom Scholz,Individual,,,,
f771ecb6-1e3c-11f1-a0d3-0072ee78ad39,Tone King,Tone King,Manufacturer,https://www.toneking.com/,,,
f7720390-1e3c-11f1-a0d3-0072ee78ad39,MISCO/Minneapolis Speaker Company Inc.,Tone Speak,Manufacturer,https://www.tonespeak.com/,,,
f77219ca-1e3c-11f1-a0d3-0072ee78ad39,Tonelux,Tonelux,Manufacturer,https://tonelux.com/,,,
f77232ca-1e3c-11f1-a0d3-0072ee78ad39,Trace Elliot,Trace Elliot,Manufacturer,https://www.traceelliot.com/,,,
f772615a-1e3c-11f1-a0d3-0072ee78ad39,Trainwreck Amps,Trainwreck,Manufacturer,https://www.trainwreck.com/,,,
f7727636-1e3c-11f1-a0d3-0072ee78ad39,Trident Audio Developments,Trident,Manufacturer,https://tridentaudiodevelopments.com/,,,
f7728b1c-1e3c-11f1-a0d3-0072ee78ad39,Lydkraft ApS,Tube-Tech,Manufacturer,https://www.tube-tech.com/,,,
f7729fa8-1e3c-11f1-a0d3-0072ee78ad39,"Two-Rock Amplifiers, LLC",Two-Rock,Manufacturer,https://www.two-rock.com/,,,
f772ba9c-1e3c-11f1-a0d3-0072ee78ad39,Tycobrahe,Tycobrahe,Manufacturer,,,,
f772cf5a-1e3c-11f1-a0d3-0072ee78ad39,"Universal Audio, Inc.",UREI,Manufacturer,https://www.uaudio.com,,,
f772e5f8-1e3c-11f1-a0d3-0072ee78ad39,"Universal Audio, Inc.",Universal Audio,Manufacturer,https://www.uaudio.com,,,
f772fc00-1e3c-11f1-a0d3-0072ee78ad39,Univox,Univox,Manufacturer,http://www.vintageunivox.com/,,,
f77310e6-1e3c-11f1-a0d3-0072ee78ad39,VHT Ltd,VHT,Manufacturer,https://www.vhtamp.com/,,,
f77327e8-1e3c-11f1-a0d3-0072ee78ad39,Valley People,Valley People,Manufacturer,,,,
f7733c38-1e3c-11f1-a0d3-0072ee78ad39,Van Weelden,Van Weelden,Manufacturer,https://vanweelden.com/,,,
f7735042-1e3c-11f1-a0d3-0072ee78ad39,Vertex Effects Inc.,Vertex,Manufacturer,https://www.vertexeffects.com/,,,
f77366e0-1e3c-11f1-a0d3-0072ee78ad39,Mustang Sound GmbH,Vertigo,Manufacturer,https://www.vertigosound.com/,,,
f7737d1a-1e3c-11f1-a0d3-0072ee78ad39,Victoria Amps,Victoria,Manufacturer,https://victoriaamp.com/,,,
f77391ce-1e3c-11f1-a0d3-0072ee78ad39,Victory Amplification,Victory,Manufacturer,https://www.victoryamps.com/,,,
f773a858-1e3c-11f1-a0d3-0072ee78ad39,Vintage Vibe,Vintage Vibe,Manufacturer,https://www.vintagevibe.com/,,,
f773bce4-1e3c-11f1-a0d3-0072ee78ad39,Voodoo Lab,Voodoo Lab,Manufacturer,https://voodoolab.com/,,,
f773d602-1e3c-11f1-a0d3-0072ee78ad39,Vox Amplification Ltd,Vox,Manufacturer,https://voxamps.com/,,,
f773eec6-1e3c-11f1-a0d3-0072ee78ad39,Waldorf Music GmbH,Waldorf,Manufacturer,https://waldorfmusic.com/,,,
f7740316-1e3c-11f1-a0d3-0072ee78ad39,Wampler Pedals,Wampler,Manufacturer,https://www.wamplerpedals.com/,,,
f7741798-1e3c-11f1-a0d3-0072ee78ad39,Warehouse Guitar Speakers,Warehouse,Manufacturer,https://wgsusa.com/,,,
f7742df0-1e3c-11f1-a0d3-0072ee78ad39,Warwick GmbH and Co. Music Equipment KG,Warwick,Manufacturer,https://www.warwickbass.com/,,,
f774438a-1e3c-11f1-a0d3-0072ee78ad39,Wattson Classic Electronics,Wattson Electronics,Manufacturer,,,,
f77458d4-1e3c-11f1-a0d3-0072ee78ad39,"Dunlop Manufacturing, Inc.",Way Huge,Manufacturer,https://www.jimdunlop.com/way-huge/,,,
f77471fc-1e3c-11f1-a0d3-0072ee78ad39,Wells Amp NYC,Wells,Manufacturer,,,,
f7748818-1e3c-11f1-a0d3-0072ee78ad39,VEB Klingenthaler Harmonikawerke,Weltmeister,Manufacturer,,,,
f7749f9c-1e3c-11f1-a0d3-0072ee78ad39,Westminster Effects,Westminster Effects,Manufacturer,https://westminstereffects.com/,,,
f774b658-1e3c-11f1-a0d3-0072ee78ad39,Wing & Son,Wing & Son,Manufacturer,,,,
f774ce36-1e3c-11f1-a0d3-0072ee78ad39,Wounded Paw,Wounded Paw,Manufacturer,https://www.woundedpawaudio.ca/,,,
f774e93e-1e3c-11f1-a0d3-0072ee78ad39,Rudolph Wurlitzer Company,Wurlitzer,Manufacturer,,,,
f774ff8c-1e3c-11f1-a0d3-0072ee78ad39,Xotic Guitars & Effects,Xotic,Manufacturer,https://xotic.us/,,,
f7751526-1e3c-11f1-a0d3-0072ee78ad39,Yamaha Corporation,Yamaha,Manufacturer,https://www.yamaha.com/,,,
f77543c0-1e3c-11f1-a0d3-0072ee78ad39,Z Vex,Z Vex,Manufacturer,https://www.zvex.com/,,,
16798054-1e3f-11f1-a0d3-0072ee78ad39,"Drum Workshop, Inc.",DW,Manufacturer,https://www.dwdrums.com/,,,
b2b75158-1e3f-11f1-a0d3-0072ee78ad39,Dyno-My-Piano,DMP,Manufacturer,,,,
de08d91c-1e3f-11f1-a0d3-0072ee78ad39,DigiTech,DOD,Manufacturer,https://digitech.com/,,,
0bdfa460-1e40-11f1-a0d3-0072ee78ad39,DPA Microphones A/S,DPA,Manufacturer,https://www.dpamicrophones.com/,,,
4aab3142-1edf-11f1-a0d3-0072ee78ad39,Airline,Airline,Manufacturer,,,,
a3a37db8-1edf-11f1-a0d3-0072ee78ad39,"inMusic, Inc.",Alesis,Manufacturer,https://www.alesis.com/,,,
5164d316-1ee0-11f1-a0d3-0072ee78ad39,Bosphorous Cymbals,Bosphorous,Manufacturer,https://www.bosphoruscymbals.com/,,,
f7ed9302-1ee1-11f1-a0d3-0072ee78ad39,Curtis Electromusic,Curtis,Manufacturer,https://www.curtiselectromusic.com/,,,
5381a23e-1ee3-11f1-a0d3-0072ee78ad39,Camco Drums,Camco,Manufacturer,https://camcos.shop/,,,
866e60e6-1f61-11f1-a0d3-0072ee78ad39,ADPTR Audio Systems,ADPTR,Manufacturer,https://adptraudio.com/,,,
